Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
1982,OP04-R01-PastaSalad-90475-91075,OP04-R01-PastaSalad,90475,91075,3,eating_utensil
1983,OP04-R01-PastaSalad-92190-94290,OP04-R01-PastaSalad,92190,94290,4,tomato
1984,OP04-R01-PastaSalad-104195-106215,OP04-R01-PastaSalad,104195,106215,4,tomato
1985,OP04-R01-PastaSalad-107680-108310,OP04-R01-PastaSalad,107680,108310,5,carrot
1986,OP04-R01-PastaSalad-109460-116900,OP04-R01-PastaSalad,109460,116900,4,tomato
1987,OP04-R01-PastaSalad-117175-117925,OP04-R01-PastaSalad,117175,117925,3,tomato
1988,OP04-R01-PastaSalad-117925-118640,OP04-R01-PastaSalad,117925,118640,7,tomato
1989,OP04-R01-PastaSalad-118640-120515,OP04-R01-PastaSalad,118640,120515,5,tomato
1990,OP04-R01-PastaSalad-119355-120735,OP04-R01-PastaSalad,119355,120735,5,carrot
1991,OP04-R01-PastaSalad-121740-123690,OP04-R01-PastaSalad,121740,123690,5,tomato_container
1992,OP04-R01-PastaSalad-123750-124890,OP04-R01-PastaSalad,123750,124890,5,grocery_bag
1993,OP04-R01-PastaSalad-124955-125965,OP04-R01-PastaSalad,124955,125965,6,fridge
1994,OP04-R01-PastaSalad-126690-127430,OP04-R01-PastaSalad,126690,127430,3,eating_utensil
1995,OP04-R01-PastaSalad-130982-146682,OP04-R01-PastaSalad,130982,146682,4,tomato
1996,OP04-R01-PastaSalad-147532-167832,OP04-R01-PastaSalad,147532,167832,4,tomato
1997,OP04-R01-PastaSalad-169082-192982,OP04-R01-PastaSalad,169082,192982,4,tomato
1998,OP04-R01-PastaSalad-205780-206600,OP04-R01-PastaSalad,205780,206600,3,plate
1999,OP04-R01-PastaSalad-207085-208185,OP04-R01-PastaSalad,207085,208185,3,bowl
2000,OP04-R01-PastaSalad-208280-208940,OP04-R01-PastaSalad,208280,208940,7,bowl
2001,OP04-R01-PastaSalad-209165-219925,OP04-R01-PastaSalad,209165,219925,10,"tomato,plate,bowl"
2002,OP04-R01-PastaSalad-220470-221890,OP04-R01-PastaSalad,220470,221890,5,plate
2003,OP04-R01-PastaSalad-223610-226280,OP04-R01-PastaSalad,223610,226280,1,recipe
2004,OP04-R01-PastaSalad-227220-228950,OP04-R01-PastaSalad,227220,228950,2,fridge
2005,OP04-R01-PastaSalad-228990-230270,OP04-R01-PastaSalad,228990,230270,3,bell_pepper
2006,OP04-R01-PastaSalad-230475-231785,OP04-R01-PastaSalad,230475,231785,1,bell_pepper
2007,OP04-R01-PastaSalad-233195-234055,OP04-R01-PastaSalad,233195,234055,5,bell_pepper
2008,OP04-R01-PastaSalad-234310-236110,OP04-R01-PastaSalad,234310,236110,4,bell_pepper
2009,OP04-R01-PastaSalad-243970-270170,OP04-R01-PastaSalad,243970,270170,4,bell_pepper
2010,OP04-R01-PastaSalad-272170-288870,OP04-R01-PastaSalad,272170,288870,4,bell_pepper
2011,OP04-R01-PastaSalad-290950-291640,OP04-R01-PastaSalad,290950,291640,3,pasta_container
2012,OP04-R01-PastaSalad-293840-300580,OP04-R01-PastaSalad,293840,300580,10,"pasta,pasta_container,pot"
2013,OP04-R01-PastaSalad-304060-306640,OP04-R01-PastaSalad,304060,306640,6,rigate_container
2014,OP04-R01-PastaSalad-306925-307795,OP04-R01-PastaSalad,306925,307795,5,pasta_container
2015,OP04-R01-PastaSalad-312980-313710,OP04-R01-PastaSalad,312980,313710,3,pasta_container
2016,OP04-R01-PastaSalad-315130-317000,OP04-R01-PastaSalad,315130,317000,10,"pasta,pasta_container,pot"
2017,OP04-R01-PastaSalad-317940-318950,OP04-R01-PastaSalad,317940,318950,6,pasta_container
2018,OP04-R01-PastaSalad-318960-319670,OP04-R01-PastaSalad,318960,319670,5,pasta_container
2019,OP04-R01-PastaSalad-322825-323695,OP04-R01-PastaSalad,322825,323695,3,plate
2020,OP04-R01-PastaSalad-324655-331425,OP04-R01-PastaSalad,324655,331425,10,"bell_pepper,plate,bowl"
2021,OP04-R01-PastaSalad-331765-332485,OP04-R01-PastaSalad,331765,332485,5,eating_utensil
2022,OP04-R01-PastaSalad-333515-334920,OP04-R01-PastaSalad,333515,334920,3,bell_pepper
2023,OP04-R01-PastaSalad-337167-338277,OP04-R01-PastaSalad,337167,338277,5,bell_pepper
2024,OP04-R01-PastaSalad-338347-339257,OP04-R01-PastaSalad,338347,339257,5,bell_pepper
2025,OP04-R01-PastaSalad-339287-340097,OP04-R01-PastaSalad,339287,340097,3,carrot_container
2026,OP04-R01-PastaSalad-340537-342127,OP04-R01-PastaSalad,340537,342127,1,carrot_container
2027,OP04-R01-PastaSalad-343037-345927,OP04-R01-PastaSalad,343037,345927,10,"carrot,carrot_container,plate"
2028,OP04-R01-PastaSalad-346987-347597,OP04-R01-PastaSalad,346987,347597,6,carrot_container
2029,OP04-R01-PastaSalad-348477-349897,OP04-R01-PastaSalad,348477,349897,5,carrot_container
2030,OP04-R01-PastaSalad-349902-350672,OP04-R01-PastaSalad,349902,350672,5,carrot_container
2031,OP04-R01-PastaSalad-350742-352002,OP04-R01-PastaSalad,350742,352002,6,fridge
2032,OP04-R01-PastaSalad-361372-362362,OP04-R01-PastaSalad,361372,362362,4,carrot
2033,OP04-R01-PastaSalad-365117-371427,OP04-R01-PastaSalad,365117,371427,4,carrot
2034,OP04-R01-PastaSalad-371637-372207,OP04-R01-PastaSalad,371637,372207,5,carrot
2035,OP04-R01-PastaSalad-372237-372807,OP04-R01-PastaSalad,372237,372807,4,carrot
2036,OP04-R01-PastaSalad-373317-377037,OP04-R01-PastaSalad,373317,377037,4,carrot
2037,OP04-R01-PastaSalad-378710-382000,OP04-R01-PastaSalad,378710,382000,4,carrot
2038,OP04-R01-PastaSalad-384339-386310,OP04-R01-PastaSalad,384339,386310,3,carrot
2039,OP04-R01-PastaSalad-388314-391854,OP04-R01-PastaSalad,388314,391854,10,"carrot,plate,bowl"
2040,OP04-R01-PastaSalad-392729-393819,OP04-R01-PastaSalad,392729,393819,5,plate
2041,OP04-R01-PastaSalad-393919-395129,OP04-R01-PastaSalad,393919,395129,1,recipe
2042,OP04-R01-PastaSalad-395659-399529,OP04-R01-PastaSalad,395659,399529,1,recipe
2043,OP04-R01-PastaSalad-400469-402089,OP04-R01-PastaSalad,400469,402089,2,fridge
2044,OP04-R01-PastaSalad-402834-405584,OP04-R01-PastaSalad,402834,405584,3,grocery_bag
2045,OP04-R01-PastaSalad-405654-407104,OP04-R01-PastaSalad,405654,407104,6,fridge
2046,OP04-R01-PastaSalad-408414-409254,OP04-R01-PastaSalad,408414,409254,5,cucumber_container
2047,OP04-R01-PastaSalad-410029-411609,OP04-R01-PastaSalad,410029,411609,3,cucumber
2048,OP04-R01-PastaSalad-415619-416899,OP04-R01-PastaSalad,415619,416899,3,cucumber
2049,OP04-R01-PastaSalad-417679-418219,OP04-R01-PastaSalad,417679,418219,3,eating_utensil
2050,OP04-R01-PastaSalad-423644-424374,OP04-R01-PastaSalad,423644,424374,3,cucumber
2051,OP04-R01-PastaSalad-428224-429614,OP04-R01-PastaSalad,428224,429614,5,cucumber
2052,OP04-R01-PastaSalad-429864-430404,OP04-R01-PastaSalad,429864,430404,7,cucumber
2053,OP04-R01-PastaSalad-430479-445829,OP04-R01-PastaSalad,430479,445829,4,cucumber
2054,OP04-R01-PastaSalad-445920-451460,OP04-R01-PastaSalad,445920,451460,10,"cucumber,plate,bowl"
2055,OP04-R01-PastaSalad-451505-452085,OP04-R01-PastaSalad,451505,452085,6,grocery_bag
2056,OP04-R01-PastaSalad-452230-452860,OP04-R01-PastaSalad,452230,452860,0,"hand,towel"
2057,OP04-R01-PastaSalad-453455-456205,OP04-R01-PastaSalad,453455,456205,5,grocery_bag
2058,OP04-R01-PastaSalad-455615-457005,OP04-R01-PastaSalad,455615,457005,5,cucumber_container
2059,OP04-R01-PastaSalad-457205-458435,OP04-R01-PastaSalad,457205,458435,2,door
2060,OP04-R01-PastaSalad-458445-459335,OP04-R01-PastaSalad,458445,459335,2,fridge_drawer
2061,OP04-R01-PastaSalad-459425-462675,OP04-R01-PastaSalad,459425,462675,3,onion
2062,OP04-R01-PastaSalad-463395-464715,OP04-R01-PastaSalad,463395,464715,5,onion
2063,OP04-R01-PastaSalad-464910-466030,OP04-R01-PastaSalad,464910,466030,3,onion
2064,OP04-R01-PastaSalad-466235-467045,OP04-R01-PastaSalad,466235,467045,3,onion
2065,OP04-R01-PastaSalad-468175-469695,OP04-R01-PastaSalad,468175,469695,6,fridge
2066,OP04-R01-PastaSalad-470900-471540,OP04-R01-PastaSalad,470900,471540,3,eating_utensil
2067,OP04-R01-PastaSalad-472452-473132,OP04-R01-PastaSalad,472452,473132,4,onion
2068,OP04-R01-PastaSalad-476847-477367,OP04-R01-PastaSalad,476847,477367,3,onion
2069,OP04-R01-PastaSalad-477490-480445,OP04-R01-PastaSalad,477490,480445,8,onion
2070,OP04-R01-PastaSalad-481432-482692,OP04-R01-PastaSalad,481432,482692,4,onion
2071,OP04-R01-PastaSalad-483867-485847,OP04-R01-PastaSalad,483867,485847,8,onion
2072,OP04-R01-PastaSalad-485917-486417,OP04-R01-PastaSalad,485917,486417,5,onion
2073,OP04-R01-PastaSalad-486572-487142,OP04-R01-PastaSalad,486572,487142,5,onion
2074,OP04-R01-PastaSalad-488757-499407,OP04-R01-PastaSalad,488757,499407,4,onion
2075,OP04-R01-PastaSalad-499580-504630,OP04-R01-PastaSalad,499580,504630,10,"onion,plate,bowl"
2076,OP04-R01-PastaSalad-504765-505305,OP04-R01-PastaSalad,504765,505305,3,onion
2077,OP04-R01-PastaSalad-506640-510880,OP04-R01-PastaSalad,506640,510880,8,onion
2078,OP04-R01-PastaSalad-510955-511500,OP04-R01-PastaSalad,510955,511500,5,onion
2079,OP04-R01-PastaSalad-511655-515055,OP04-R01-PastaSalad,511655,515055,8,onion
2080,OP04-R01-PastaSalad-516910-517630,OP04-R01-PastaSalad,516910,517630,4,onion
2081,OP04-R01-PastaSalad-518150-518960,OP04-R01-PastaSalad,518150,518960,4,onion
2082,OP04-R01-PastaSalad-520645-522345,OP04-R01-PastaSalad,520645,522345,2,fridge
2083,OP04-R01-PastaSalad-522400-523170,OP04-R01-PastaSalad,522400,523170,3,mushroom
2084,OP04-R01-PastaSalad-523170-524000,OP04-R01-PastaSalad,523170,524000,5,garlic
2085,OP04-R01-PastaSalad-523890-524650,OP04-R01-PastaSalad,523890,524650,6,fridge_drawer
2086,OP04-R01-PastaSalad-527910-531630,OP04-R01-PastaSalad,527910,531630,4,onion
2087,OP04-R01-PastaSalad-531665-538595,OP04-R01-PastaSalad,531665,538595,10,"onion,plate,bowl"
2088,OP04-R01-PastaSalad-538850-541160,OP04-R01-PastaSalad,538850,541160,1,recipe
2089,OP04-R01-PastaSalad-542200-544890,OP04-R01-PastaSalad,542200,544890,3,olive_container
2090,OP04-R01-PastaSalad-544940-546070,OP04-R01-PastaSalad,544940,546070,3,olive_container
2091,OP04-R01-PastaSalad-546110-550000,OP04-R01-PastaSalad,546110,550000,3,olive_container
2092,OP04-R01-PastaSalad-563810-565400,OP04-R01-PastaSalad,563810,565400,5,olive_container
2093,OP04-R01-PastaSalad-565410-566330,OP04-R01-PastaSalad,565410,566330,5,olive_container
2094,OP04-R01-PastaSalad-568760-569300,OP04-R01-PastaSalad,568760,569300,3,cooking_utensil
2095,OP04-R01-PastaSalad-569535-586465,OP04-R01-PastaSalad,569535,586465,0,pasta
2096,OP04-R01-PastaSalad-589520-601240,OP04-R01-PastaSalad,589520,601240,0,salad
2097,OP04-R01-PastaSalad-601580-603320,OP04-R01-PastaSalad,601580,603320,1,recipe
2098,OP04-R01-PastaSalad-604895-611825,OP04-R01-PastaSalad,604895,611825,0,pasta
2099,OP04-R01-PastaSalad-617210-618370,OP04-R01-PastaSalad,617210,618370,2,fridge
2100,OP04-R01-PastaSalad-618455-619335,OP04-R01-PastaSalad,618455,619335,3,oliver_container
2101,OP04-R01-PastaSalad-620470-624900,OP04-R01-PastaSalad,620470,624900,2,olive_container
2102,OP04-R01-PastaSalad-625050-625890,OP04-R01-PastaSalad,625050,625890,5,olive_container_lid
2103,OP04-R01-PastaSalad-628560-632950,OP04-R01-PastaSalad,628560,632950,10,"olive,olive_container,bowl"
2104,OP04-R01-PastaSalad-633640-634140,OP04-R01-PastaSalad,633640,634140,3,lid
2105,OP04-R01-PastaSalad-634255-635065,OP04-R01-PastaSalad,634255,635065,6,olive_container
2106,OP04-R01-PastaSalad-635145-637215,OP04-R01-PastaSalad,635145,637215,6,olive_container
2107,OP04-R01-PastaSalad-638535-640195,OP04-R01-PastaSalad,638535,640195,5,oliver_container
2108,OP04-R01-PastaSalad-640200-641540,OP04-R01-PastaSalad,640200,641540,5,olive_container
2109,OP04-R01-PastaSalad-641895-643335,OP04-R01-PastaSalad,641895,643335,6,fridge
2110,OP04-R01-PastaSalad-643790-644890,OP04-R01-PastaSalad,643790,644890,3,cooking_utensil
2111,OP04-R01-PastaSalad-644945-660050,OP04-R01-PastaSalad,644945,660050,0,pasta
2112,OP04-R01-PastaSalad-671770-672460,OP04-R01-PastaSalad,671770,672460,7,"pasta,eating_utensil"
2113,OP04-R01-PastaSalad-672460-678690,OP04-R01-PastaSalad,672460,678690,0,pasta
2114,OP04-R01-PastaSalad-680785-681515,OP04-R01-PastaSalad,680785,681515,3,eating_utensil
2115,OP04-R01-PastaSalad-682325-683085,OP04-R01-PastaSalad,682325,683085,3,cooking_utensil
2116,OP04-R01-PastaSalad-699545-700265,OP04-R01-PastaSalad,699545,700265,5,eating_utensil
2117,OP04-R01-PastaSalad-703050-708240,OP04-R01-PastaSalad,703050,708240,0,"soup,cooking_utensil"
2118,OP04-R01-PastaSalad-708240-708960,OP04-R01-PastaSalad,708240,708960,5,cooking_utensil
2119,OP04-R01-PastaSalad-711050-712590,OP04-R01-PastaSalad,711050,712590,2,fridge
2120,OP04-R01-PastaSalad-712985-714055,OP04-R01-PastaSalad,712985,714055,3,condiment_container
2121,OP04-R01-PastaSalad-714390-716070,OP04-R01-PastaSalad,714390,716070,5,condiment_container
2122,OP04-R01-PastaSalad-716280-718610,OP04-R01-PastaSalad,716280,718610,3,condiment_container
2123,OP04-R01-PastaSalad-720685-721365,OP04-R01-PastaSalad,720685,721365,5,unknown_container
2124,OP04-R01-PastaSalad-722625-723315,OP04-R01-PastaSalad,722625,723315,3,condiment_container
2125,OP04-R01-PastaSalad-725385-726245,OP04-R01-PastaSalad,725385,726245,5,condiment_container
2126,OP04-R01-PastaSalad-730830-731380,OP04-R01-PastaSalad,730830,731380,3,cooking_utensil
2127,OP04-R01-PastaSalad-731660-741270,OP04-R01-PastaSalad,731660,741270,0,"mixture,eating_utensil"
2128,OP04-R01-PastaSalad-741350-742610,OP04-R01-PastaSalad,741350,742610,0,stove
2129,OP04-R01-PastaSalad-746485-755505,OP04-R01-PastaSalad,746485,755505,9,"water,pot,sink"
2130,OP04-R01-PastaSalad-755763-756303,OP04-R01-PastaSalad,755763,756303,5,cooking_utensil
2131,OP04-R01-PastaSalad-757268-757938,OP04-R01-PastaSalad,757268,757938,0,faucet
2132,OP04-R01-PastaSalad-757988-764498,OP04-R01-PastaSalad,757988,764498,0,"pasta,pot,eating_utensil"
2133,OP04-R01-PastaSalad-758930-763010,OP04-R01-PastaSalad,758930,763010,0,"pasta,water"
2134,OP04-R01-PastaSalad-763015-763835,OP04-R01-PastaSalad,763015,763835,5,cooking_utensil
2135,OP04-R01-PastaSalad-770560-792210,OP04-R01-PastaSalad,770560,792210,10,"pasta,pot,bowl"
2136,OP04-R01-PastaSalad-792230-792990,OP04-R01-PastaSalad,792230,792990,5,cooking_utensil
2137,OP04-R01-PastaSalad-795155-797165,OP04-R01-PastaSalad,795155,797165,9,"water,pot,sink"
2138,OP04-R01-PastaSalad-800845-801505,OP04-R01-PastaSalad,800845,801505,0,pasta
2139,OP04-R01-PastaSalad-801650-808010,OP04-R01-PastaSalad,801650,808010,0,pasta
2140,OP04-R01-PastaSalad-809360-810750,OP04-R01-PastaSalad,809360,810750,2,fridge
2141,OP04-R01-PastaSalad-811340-812120,OP04-R01-PastaSalad,811340,812120,3,condiment_container
2142,OP04-R01-PastaSalad-812725-816085,OP04-R01-PastaSalad,812725,816085,2,condiment_container
2143,OP04-R01-PastaSalad-816070-816770,OP04-R01-PastaSalad,816070,816770,5,dressing_lid
2144,OP04-R01-PastaSalad-817295-824105,OP04-R01-PastaSalad,817295,824105,9,"condiment,condiment_container,salad"
2145,OP04-R01-PastaSalad-824185-824765,OP04-R01-PastaSalad,824185,824765,3,lid
2146,OP04-R01-PastaSalad-824880-828140,OP04-R01-PastaSalad,824880,828140,6,condiment_container
2147,OP04-R01-PastaSalad-828185-829145,OP04-R01-PastaSalad,828185,829145,5,condiment_container
2148,OP04-R01-PastaSalad-829160-830140,OP04-R01-PastaSalad,829160,830140,3,condiment_container
2149,OP04-R01-PastaSalad-832645-834915,OP04-R01-PastaSalad,832645,834915,2,condiment_container
2150,OP04-R01-PastaSalad-835495-836375,OP04-R01-PastaSalad,835495,836375,9,"condiment,condiment_container,salad"
2151,OP04-R01-PastaSalad-839540-840700,OP04-R01-PastaSalad,839540,840700,5,condiment_container
2152,OP04-R01-PastaSalad-842980-844560,OP04-R01-PastaSalad,842980,844560,1,condiment_container
2153,OP04-R01-PastaSalad-844815-846595,OP04-R01-PastaSalad,844815,846595,2,condiment_container
2154,OP04-R01-PastaSalad-847920-849040,OP04-R01-PastaSalad,847920,849040,9,"condiment,condiment_container,salad"
2155,OP04-R01-PastaSalad-850005-851095,OP04-R01-PastaSalad,850005,851095,3,lid
2156,OP04-R01-PastaSalad-851715-853925,OP04-R01-PastaSalad,851715,853925,6,cheese_container
2157,OP04-R01-PastaSalad-854150-855090,OP04-R01-PastaSalad,854150,855090,5,condiment_container
2158,OP04-R01-PastaSalad-855115-856335,OP04-R01-PastaSalad,855115,856335,5,condiment_container
2159,OP04-R01-PastaSalad-858935-866615,OP04-R01-PastaSalad,858935,866615,0,pasta
2160,OP04-R01-PastaSalad-866740-867260,OP04-R01-PastaSalad,866740,867260,3,bowl
2161,OP04-R01-PastaSalad-871015-871915,OP04-R01-PastaSalad,871015,871915,5,bowl
2162,OP04-R02-TurkeySandwich-36190-37990,OP04-R02-TurkeySandwich,36190,37990,1,recipe
2163,OP04-R02-TurkeySandwich-39870-45050,OP04-R02-TurkeySandwich,39870,45050,1,fridge
2164,OP04-R02-TurkeySandwich-49220-51410,OP04-R02-TurkeySandwich,49220,51410,3,tomato_container
2165,OP04-R02-TurkeySandwich-57780-58750,OP04-R02-TurkeySandwich,57780,58750,5,grocery_bag
2166,OP04-R02-TurkeySandwich-58800-60410,OP04-R02-TurkeySandwich,58800,60410,2,vegetable_container
2167,OP04-R02-TurkeySandwich-60430-62190,OP04-R02-TurkeySandwich,60430,62190,3,tomato
2168,OP04-R02-TurkeySandwich-66870-67570,OP04-R02-TurkeySandwich,66870,67570,5,tomato
2169,OP04-R02-TurkeySandwich-68090-71190,OP04-R02-TurkeySandwich,68090,71190,3,tomato
2170,OP04-R02-TurkeySandwich-73060-73820,OP04-R02-TurkeySandwich,73060,73820,5,tomato
2171,OP04-R02-TurkeySandwich-73900-74600,OP04-R02-TurkeySandwich,73900,74600,3,tomato
2172,OP04-R02-TurkeySandwich-76890-87330,OP04-R02-TurkeySandwich,76890,87330,4,tomato
2173,OP04-R02-TurkeySandwich-87390-88240,OP04-R02-TurkeySandwich,87390,88240,5,eating_utensil
2174,OP04-R02-TurkeySandwich-91760-93130,OP04-R02-TurkeySandwich,91760,93130,5,tomato
2175,OP04-R02-TurkeySandwich-93480-94150,OP04-R02-TurkeySandwich,93480,94150,7,tomato_container
2176,OP04-R02-TurkeySandwich-94860-96050,OP04-R02-TurkeySandwich,94860,96050,2,fridge
2177,OP04-R02-TurkeySandwich-96110-97780,OP04-R02-TurkeySandwich,96110,97780,5,tomato_container
2178,OP04-R02-TurkeySandwich-97870-100490,OP04-R02-TurkeySandwich,97870,100490,3,lettuce_container
2179,OP04-R02-TurkeySandwich-100830-102020,OP04-R02-TurkeySandwich,100830,102020,3,lettuce_container
2180,OP04-R02-TurkeySandwich-105300-116540,OP04-R02-TurkeySandwich,105300,116540,10,"lettuce,lettuce_container,plate"
2181,OP04-R02-TurkeySandwich-117630-118520,OP04-R02-TurkeySandwich,117630,118520,3,lettuce_container
2182,OP04-R02-TurkeySandwich-119570-120950,OP04-R02-TurkeySandwich,119570,120950,2,fridge
2183,OP04-R02-TurkeySandwich-120990-122790,OP04-R02-TurkeySandwich,120990,122790,5,lettuce_container
2184,OP04-R02-TurkeySandwich-123050-124340,OP04-R02-TurkeySandwich,123050,124340,6,egg_container
2185,OP04-R02-TurkeySandwich-129370-131540,OP04-R02-TurkeySandwich,129370,131540,2,fridge
2186,OP04-R02-TurkeySandwich-131610-132500,OP04-R02-TurkeySandwich,131610,132500,3,bread_container
2187,OP04-R02-TurkeySandwich-132670-135680,OP04-R02-TurkeySandwich,132670,135680,3,bread_container
2188,OP04-R02-TurkeySandwich-136070-137020,OP04-R02-TurkeySandwich,136070,137020,5,bread_container
2189,OP04-R02-TurkeySandwich-137100-144600,OP04-R02-TurkeySandwich,137100,144600,2,bread_container
2190,OP04-R02-TurkeySandwich-144750-148470,OP04-R02-TurkeySandwich,144750,148470,3,bread
2191,OP04-R02-TurkeySandwich-152800-153740,OP04-R02-TurkeySandwich,152800,153740,3,tomato
2192,OP04-R02-TurkeySandwich-155950-156570,OP04-R02-TurkeySandwich,155950,156570,3,eating_utensil
2193,OP04-R02-TurkeySandwich-156870-163890,OP04-R02-TurkeySandwich,156870,163890,4,tomato
2194,OP04-R02-TurkeySandwich-165700-166430,OP04-R02-TurkeySandwich,165700,166430,5,tomato
2195,OP04-R02-TurkeySandwich-166490-177110,OP04-R02-TurkeySandwich,166490,177110,5,tomato
2196,OP04-R02-TurkeySandwich-177310-189460,OP04-R02-TurkeySandwich,177310,189460,5,bread
2197,OP04-R02-TurkeySandwich-191020-192440,OP04-R02-TurkeySandwich,191020,192440,2,drawer
2198,OP04-R02-TurkeySandwich-193930-197500,OP04-R02-TurkeySandwich,193930,197500,3,deli_meat
2199,OP04-R02-TurkeySandwich-197570-202270,OP04-R02-TurkeySandwich,197570,202270,3,deli_meat
2200,OP04-R02-TurkeySandwich-202970-204810,OP04-R02-TurkeySandwich,202970,204810,3,deli_meat
2201,OP04-R02-TurkeySandwich-205990-207760,OP04-R02-TurkeySandwich,205990,207760,5,deli_meat
2202,OP04-R02-TurkeySandwich-209290-210990,OP04-R02-TurkeySandwich,209290,210990,2,fridge
2203,OP04-R02-TurkeySandwich-211010-214800,OP04-R02-TurkeySandwich,211010,214800,3,cheese
2204,OP04-R02-TurkeySandwich-214900-216280,OP04-R02-TurkeySandwich,214900,216280,3,cheese
2205,OP04-R02-TurkeySandwich-217020-222020,OP04-R02-TurkeySandwich,217020,222020,2,cheese
2206,OP04-R02-TurkeySandwich-222700-223750,OP04-R02-TurkeySandwich,222700,223750,5,cheese
2207,OP04-R02-TurkeySandwich-226140-227130,OP04-R02-TurkeySandwich,226140,227130,5,paper
2208,OP04-R02-TurkeySandwich-227180-229010,OP04-R02-TurkeySandwich,227180,229010,3,sandwich
2209,OP04-R02-TurkeySandwich-229350-230310,OP04-R02-TurkeySandwich,229350,230310,5,sandwich
2210,OP04-R02-TurkeySandwich-231880-233230,OP04-R02-TurkeySandwich,231880,233230,2,fridge
2211,OP04-R02-TurkeySandwich-233240-234250,OP04-R02-TurkeySandwich,233240,234250,3,condiment_container
2212,OP04-R02-TurkeySandwich-234290-235520,OP04-R02-TurkeySandwich,234290,235520,6,fridge
2213,OP04-R02-TurkeySandwich-236880-239160,OP04-R02-TurkeySandwich,236880,239160,2,condiment_container
2214,OP04-R02-TurkeySandwich-241290-247710,OP04-R02-TurkeySandwich,241290,247710,0,"condiment,bread"
2215,OP04-R02-TurkeySandwich-247840-249430,OP04-R02-TurkeySandwich,247840,249430,6,condiment_container
2216,OP04-R02-TurkeySandwich-250830-251640,OP04-R02-TurkeySandwich,250830,251640,2,fridge
2217,OP04-R02-TurkeySandwich-251650-252600,OP04-R02-TurkeySandwich,251650,252600,5,condiment_container
2218,OP04-R02-TurkeySandwich-252620-253210,OP04-R02-TurkeySandwich,252620,253210,2,fridge
2219,OP04-R02-TurkeySandwich-260800-262120,OP04-R02-TurkeySandwich,260800,262120,3,condiment_container
2220,OP04-R02-TurkeySandwich-262200-263740,OP04-R02-TurkeySandwich,262200,263740,3,condiment_container
2221,OP04-R02-TurkeySandwich-266030-268550,OP04-R02-TurkeySandwich,266030,268550,0,"condiment,sandwich"
2222,OP04-R02-TurkeySandwich-268570-269340,OP04-R02-TurkeySandwich,268570,269340,6,condiment
2223,OP04-R02-TurkeySandwich-270250-273590,OP04-R02-TurkeySandwich,270250,273590,5,condiment_container
